idx,Paragraph Text,Binary Emotion Class/Score
19,"Hagrid yawned loudly, sat up, and stretched. ","{'labels': ['neutral'], 'scores': [0.9975197]}"
20,"""Best be off, Harry, lots ter do today, gotta get up ter London an' buy all yer stuff fer school."" ","{'labels': ['neutral'], 'scores': [0.94704306]}"
21,Harry was turning over the wizard coins and looking at them. He had just thought of something that made him feel as though the happy balloon inside him had got a puncture. ,"{'labels': ['neutral'], 'scores': [0.9957724]}"
22,"""Um -- Hagrid?"" ","{'labels': ['ambiguous'], 'scores': [0.99626344]}"
23,"""Mm?"" said Hagrid, who was pulling on his huge boots. ","{'labels': ['neutral'], 'scores': [0.9991689]}"
24,"""I haven't got any money -- and you heard Uncle Vernon last night... he won't pay for me to go and learn magic."" ","{'labels': ['neutral'], 'scores': [0.99942684]}"
25,"""Don't worry about that,"" said Hagrid, standing up and scratching his head. ""D'yeh think yer parents didn't leave yeh anything?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.9059237, 0.5768588]}"
26,"""But if their house was destroyed --"" ","{'labels': ['neutral'], 'scores': [0.99924695]}"
27,"""They didn' keep their gold in the house, boy! Nah, first stop fer us is Gringotts. Wizards' bank. Have a sausage, they're not bad cold -- an' I wouldn' say no teh a bit o' yer birthday cake, neither."" ","{'labels': ['neutral'], 'scores': [0.9994937]}"
28,"""Wizards have banks?"" ","{'labels': ['ambiguous'], 'scores': [0.9982849]}"
29,"""Just the one. Gringotts. Run by goblins."" ","{'labels': ['neutral'], 'scores': [0.99928063]}"
30,Harry dropped the bit of sausage he was holding. ,"{'labels': ['neutral'], 'scores': [0.9995968]}"
31,"""Goblins?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.980294, 0.6149766]}"
32,"""Yeah -- so yeh'd be mad ter try an' rob it, I'll tell yeh that. Never mess with goblins, Harry. Gringotts is the safest place in the world fer anything yeh want ter keep safe -- 'cept maybe Hogwarts. As a matter o' fact, I gotta visit Gringotts anyway. Fer Dumbledore. Hogwarts business."" Hagrid drew himself up proudly. ""He usually gets me ter do important stuff fer him. Fetchin' you -- gettin' things from Gringotts -- knows he can trust me, see."" ","{'labels': ['neutral'], 'scores': [0.99917185]}"
33,"""Got everythin'? Come on, then."" ","{'labels': ['neutral'], 'scores': [0.9993123]}"
34,"Harry followed Hagrid out onto the rock. The sky was quite clear now and the sea gleamed in the sunlight. The boat Uncle Vernon had hired was still there, with a lot of water in the bottom after the storm. ","{'labels': ['neutral'], 'scores': [0.9986608]}"
35,"""How did you get here?"" Harry asked, looking around for another boat. ","{'labels': ['ambiguous'], 'scores': [0.9984999]}"
36,"""Flew,"" said Hagrid. ","{'labels': ['neutral'], 'scores': [0.9991136]}"
37,"""Flew?"" ","{'labels': ['neutral'], 'scores': [0.9995802]}"
38,"""Yeah -- but we'll go back in this. Not s'pposed ter use magic now I've got yeh."" ","{'labels': ['neutral'], 'scores': [0.9979048]}"
39,"They settled down in the boat, Harry still staring at Hagrid, trying to imagine him flying. ","{'labels': ['neutral'], 'scores': [0.99899596]}"
40,"""Seems a shame ter row, though,"" said Hagrid, giving Harry another of his sideways looks. ""If I was ter -- er -- speed things up a bit, would yeh mind not mentionin' it at Hogwarts?"" ","{'labels': ['neutral'], 'scores': [0.9956951]}"
41,"""Of course not,"" said Harry, eager to see more magic. Hagrid pulled out the pink umbrella again, tapped it twice on the side of the boat, and they sped off toward land. ","{'labels': ['neutral'], 'scores': [0.94406706]}"
42,"""Why would you be mad to try and rob Gringotts?"" Harry asked. ","{'labels': ['neutral'], 'scores': [0.8227511]}"
43,"""Spells -- enchantments,"" said Hagrid, unfolding his newspaper as he spoke. ""They say there's dragons guardin' the high security vaults. And then yeh gotta find yer way -- Gringotts is hundreds of miles under London, see. Deep under the Underground. Yeh'd die of hunger tryin' ter get out, even if yeh did manage ter get yer hands on summat."" ","{'labels': ['neutral'], 'scores': [0.9993436]}"
44,"Harry sat and thought about this while Hagrid read his newspaper, the Daily Prophet. Harry had learned from Uncle Vernon that people liked to be left alone while they did this, but it was very difficult, he'd never had so many questions in his life. ","{'labels': ['neutral'], 'scores': [0.9994716]}"
45,"""Ministry o' Magic messin' things up as usual,"" Hagrid muttered, turning the page. ","{'labels': ['neutral'], 'scores': [0.9991134]}"
46,"""There's a Ministry of Magic?"" Harry asked, before he could stop himself. ","{'labels': ['ambiguous'], 'scores': [0.99905795]}"
47,"""'Course,"" said Hagrid. ""They wanted Dumbledore fer Minister, o' course, but he'd never leave Hogwarts, so old Cornelius Fudge got the job. Bungler if ever there was one. So he pelts Dumbledore with owls every morning, askin' fer advice."" ","{'labels': ['neutral'], 'scores': [0.9996543]}"
48,"""But what does a Ministry of Magic do?"" ","{'labels': ['ambiguous'], 'scores': [0.9986041]}"
49,"""Well, their main job is to keep it from the Muggles that there's still witches an' wizards up an' down the country."" ","{'labels': ['neutral'], 'scores': [0.99948186]}"
50,"""Why?"" ","{'labels': ['neutral'], 'scores': [0.99778795]}"
51,"""Why? Blimey, Harry, everyone'd be wantin' magic solutions to their problems. Nah, we're best left alone."" ","{'labels': ['negative', 'neutral'], 'scores': [0.33370638, 0.47454843]}"
52,"At this moment the boat bumped gently into the harbor wall. Hagrid folded up his newspaper, and they clambered up the stone steps onto the street. ","{'labels': ['neutral'], 'scores': [0.9953863]}"
53,"Passersby stared a lot at Hagrid as they walked through the little town to the station. Harry couldn't blame them. Not only was Hagrid twice as tall as anyone else, he kept pointing at perfectly ordinary things like parking meters and saying loudly, ""See that, Harry? Things these Muggles dream up, eh?"" ","{'labels': ['neutral'], 'scores': [0.9984353]}"
54,"""Hagrid,"" said Harry, panting a bit as he ran to keep up, ""did you say there are dragons at Gringotts?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.91876453, 0.8372909]}"
55,"""Well, so they say,"" said Hagrid. ""Crikey, I'd like a dragon."" ","{'labels': ['neutral', 'positive'], 'scores': [0.989183, 0.5971755]}"
56,"""You'd like one?"" ","{'labels': ['ambiguous'], 'scores': [0.9951257]}"
57,"""Wanted one ever since I was a kid -- here we go."" ","{'labels': ['neutral'], 'scores': [0.99970406]}"
58,"They had reached the station. There was a train to London in five minutes' time. Hagrid, who didn't understand ""Muggle money,"" as he called it, gave the bills to Harry so he could buy their tickets. ","{'labels': ['neutral'], 'scores': [0.99924517]}"
59,People stared more than ever on the train. Hagrid took up two seats and sat knitting what looked like a canary-yellow circus tent. ,"{'labels': ['neutral'], 'scores': [0.9987955]}"
60,"""Still got yer letter, Harry?"" he asked as he counted stitches. ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.87550396, 0.87698406]}"
61,Harry took the parchment envelope out of his pocket. ,"{'labels': ['neutral'], 'scores': [0.9980039]}"
62,"""Good,"" said Hagrid. ""There's a list there of everything yeh need."" ","{'labels': ['positive'], 'scores': [0.99937916]}"
63,"Harry unfolded a second piece of paper he hadn't noticed the night before, and read: ","{'labels': ['neutral'], 'scores': [0.9995055]}"
64,HOGWARTS SCHOOL of WITCHCRAFT and WIZARDRY ,"{'labels': ['neutral'], 'scores': [0.9761075]}"
65,UNIFORM ,"{'labels': ['neutral'], 'scores': [0.9713396]}"
66,First-year students will require: ,"{'labels': ['neutral'], 'scores': [0.9995115]}"
67,1. Three sets of plain work robes (black) ,"{'labels': ['neutral'], 'scores': [0.9986809]}"
68,2. One plain pointed hat (black) for day wear ,"{'labels': ['neutral'], 'scores': [0.9989329]}"
69,3. One pair of protective gloves (dragon hide or similar) ,"{'labels': ['neutral'], 'scores': [0.99830973]}"
70,"4. One winter cloak (black, silver fastenings) ","{'labels': ['neutral'], 'scores': [0.9982205]}"
71,Please note that all pupils' clothes should carry name tags ,"{'labels': ['neutral'], 'scores': [0.9994906]}"
72,COURSE BOOKS ,"{'labels': ['neutral'], 'scores': [0.99761295]}"
73,All students should have a copy of each of the following: ,"{'labels': ['neutral', 'positive'], 'scores': [0.99808973, 0.9772999]}"
74,The Standard Book of Spells (Grade 1)by Miranda Goshawk ,"{'labels': ['neutral'], 'scores': [0.99921775]}"
75,A History of Magic by Bathilda Bagshot ,"{'labels': ['ambiguous', 'neutral'], 'scores': [0.5712579, 0.94688046]}"
76,Magical Theory by Adalbert Waffling ,"{'labels': ['neutral'], 'scores': [0.99474746]}"
77,A Beginners' Guide to Transfiguration by Emeric Switch ,"{'labels': ['neutral'], 'scores': [0.99805826]}"
78,One Thousand Magical Herbs and Fungi by Phyllida Spore ,"{'labels': ['neutral'], 'scores': [0.9985868]}"
79,Magical Drafts and Potions by Arsenius Jigger ,"{'labels': ['neutral'], 'scores': [0.99881303]}"
80,Fantastic Beasts and Where to Find Them by Newt Scamander ,"{'labels': ['neutral'], 'scores': [0.99806315]}"
81,The Dark Forces: A Guide to Self-Protection by Quentin Trimble ,"{'labels': ['neutral'], 'scores': [0.999119]}"
82,OTHER EQUIPMENT ,"{'labels': ['neutral'], 'scores': [0.99911135]}"
83,1 wand ,"{'labels': ['neutral'], 'scores': [0.9981651]}"
84,"1 cauldron (pewter, standard size 2) ","{'labels': ['neutral'], 'scores': [0.9983772]}"
85,1 set of glass or crystal phials ,"{'labels': ['neutral'], 'scores': [0.9983339]}"
86,1 telescope set ,"{'labels': ['neutral'], 'scores': [0.99886405]}"
87,1 brass scales ,"{'labels': ['neutral'], 'scores': [0.9992042]}"
88,Students may also bring an owl OR a cat OR a toad ,"{'labels': ['neutral'], 'scores': [0.9979656]}"
89,PARENTS ARE REMINDED THAT FIRST YEARS ARE NOT ALLOWED THEIR OWN BROOMSTICKS ,"{'labels': ['neutral'], 'scores': [0.9969791]}"
90,"""Can we buy all this in London?"" Harry wondered aloud. ","{'labels': ['ambiguous'], 'scores': [0.99901736]}"
91,"""If yeh know where to go,"" said Hagrid. ","{'labels': ['neutral'], 'scores': [0.9990239]}"
92,"Harry had never been to London before. Although Hagrid seemed to know where he was going, he was obviously not used to getting there in an ordinary way. He got stuck in the ticket barrier on the Underground, and complained loudly that the seats were too small and the trains too slow. ","{'labels': ['negative', 'neutral'], 'scores': [0.73093045, 0.9958931]}"
93,"""I don't know how the Muggles manage without magic,"" he said as they climbed a broken-down escalator that led up to a bustling road lined with shops. ","{'labels': ['ambiguous'], 'scores': [0.9117451]}"
94,"Hagrid was so huge that he parted the crowd easily; all Harry had to do was keep close behind him. They passed book shops and music stores, hamburger restaurants and cinemas, but nowhere that looked as if it could sell you a magic wand. This was just an ordinary street full of ordinary people. Could there really be piles of wizard gold buried miles beneath them? Were there really shops that sold spell books and broomsticks? Might this not all be some huge joke that the Dursleys had cooked up? If Harry hadn't known that the Dursleys had no sense of humor, he might have thought so; yet somehow, even though everything Hagrid had told him so far was unbelievable, Harry couldn't help trusting him. ","{'labels': ['ambiguous'], 'scores': [0.9772273]}"
95,"""This is it,"" said Hagrid, coming to a halt, ""the Leaky Cauldron. It's a famous place."" ","{'labels': ['positive'], 'scores': [0.99924916]}"
96,"It was a tiny, grubby-looking pub. If Hagrid hadn't pointed it out, Harry wouldn't have noticed it was there. The people hurrying by didn't glance at it. Their eyes slid from the big book shop on one side to the record shop on the other as if they couldn't see the Leaky Cauldron at all. In fact, Harry had the most peculiar feeling that only he and Hagrid could see it. Before he could mention this, Hagrid had steered him inside. ","{'labels': ['neutral'], 'scores': [0.99931526]}"
97,"For a famous place, it was very dark and shabby. A few old women were sitting in a corner, drinking tiny glasses of sherry. One of them was smoking a long pipe. A little man in a top hat was talking to the old bartender, who was quite bald and looked like a toothless walnut. The low buzz of chatter stopped when they walked in. Everyone seemed to know Hagrid; they waved and smiled at him, and the bartender reached for a glass, saying, ""The usual, Hagrid?"" ","{'labels': ['ambiguous'], 'scores': [0.7310196]}"
98,"""Can't, Tom, I'm on Hogwarts business,"" said Hagrid, clapping his great hand on Harry's shoulder and making Harry's knees buckle. ","{'labels': ['neutral'], 'scores': [0.99966156]}"
99,"""Good Lord,"" said the bartender, peering at Harry, ""is this -- can this be --?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.9394413, 0.94051296]}"
100,The Leaky Cauldron had suddenly gone completely still and silent. ,"{'labels': ['neutral'], 'scores': [0.7110905]}"
101,"""Bless my soul,"" whispered the old bartender, ""Harry Potter... what an honor."" ","{'labels': ['positive'], 'scores': [0.99939907]}"
102,"He hurried out from behind the bar, rushed toward Harry and seized his hand, tears in his eyes. ","{'labels': ['negative', 'neutral'], 'scores': [0.57236725, 0.980164]}"
103,"""Welcome back, Mr. Potter, welcome back."" ","{'labels': ['positive'], 'scores': [0.9963684]}"
104,Harry didn't know what to say. Everyone was looking at him. The old woman with the pipe was puffing on it without realizing it had gone out. Hagrid was beaming. ,"{'labels': ['neutral', 'positive'], 'scores': [0.65823984, 0.6167098]}"
105,"Then there was a great scraping of chairs and the next moment, Harry found himself shaking hands with everyone in the Leaky Cauldron. ","{'labels': ['neutral'], 'scores': [0.9946331]}"
106,"""Doris Crockford, Mr. Potter, can't believe I'm meeting you at last."" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.9750982, 0.81486845]}"
107,"""So proud, Mr. Potter, I'm just so proud."" ","{'labels': ['positive'], 'scores': [0.99922264]}"
108,"""Always wanted to shake your hand -- I'm all of a flutter."" ","{'labels': ['positive'], 'scores': [0.9990632]}"
109,"""Delighted, Mr. Potter, just can't tell you, Diggle's the name, Dedalus Diggle."" ","{'labels': ['neutral'], 'scores': [0.99920565]}"
110,"""I've seen you before!"" said Harry, as Dedalus Diggle's top hat fell off in his excitement. ""You bowed to me once in a shop."" ","{'labels': ['positive'], 'scores': [0.9990767]}"
111,"""He remembers!"" cried Dedalus Diggle, looking around at everyone. ""Did you hear that? He remembers me!"" Harry shook hands again and again -- Doris Crockford kept coming back for more. ","{'labels': ['neutral'], 'scores': [0.99967515]}"
112,"A pale young man made his way forward, very nervously. One of his eyes was twitching. ","{'labels': ['negative', 'neutral'], 'scores': [0.33972132, 0.99805874]}"
113,"""Professor Quirrell!"" said Hagrid. ""Harry, Professor Quirrell will be one of your teachers at Hogwarts."" ","{'labels': ['neutral'], 'scores': [0.99943787]}"
114,"""P-P-Potter,"" stammered Professor Quirrell, grasping Harry's hand, ""c-can't t-tell you how p-pleased I am to meet you."" ","{'labels': ['neutral'], 'scores': [0.9996038]}"
115,"""What sort of magic do you teach, Professor Quirrell?"" ","{'labels': ['ambiguous'], 'scores': [0.9949003]}"
116,"""D-Defense Against the D-D-Dark Arts,"" muttered Professor Quirrell, as though he'd rather not think about it. ""N-not that you n-need it, eh, P-P-Potter?"" He laughed nervously. ""You'll be g-getting all your equipment, I suppose? I've g-got to p-pick up a new b-book on vampires, m-myself."" He looked terrified at the very thought. ","{'labels': ['negative', 'neutral'], 'scores': [0.97011584, 0.42602777]}"
117,"But the others wouldn't let Professor Quirrell keep Harry to himself. It took almost ten minutes to get away from them all. At last, Hagrid managed to make himself heard over the babble. ","{'labels': ['neutral'], 'scores': [0.99932504]}"
118,"""Must get on -- lots ter buy. Come on, Harry."" ","{'labels': ['neutral'], 'scores': [0.9990833]}"
119,"Doris Crockford shook Harry's hand one last time, and Hagrid led them through the bar and out into a small, walled courtyard, where there was nothing but a trash can and a few weeds. ","{'labels': ['neutral'], 'scores': [0.9988966]}"
120,Hagrid grinned at Harry. ,"{'labels': ['neutral'], 'scores': [0.9984133]}"
121,"""Told yeh, didn't I? Told yeh you was famous. Even Professor Quirrell was tremblin' ter meet yeh -- mind you, he's usually tremblin'."" ","{'labels': ['neutral'], 'scores': [0.99895644]}"
122,"""Is he always that nervous?"" ","{'labels': ['ambiguous'], 'scores': [0.96058154]}"
123,"""Oh, yeah. Poor bloke. Brilliant mind. He was fine while he was studyin' outta books but then he took a year off ter get some firsthand experience... They say he met vampires in the Black Forest, and there was a nasty bit o' trouble with a hag -- never been the same since. Scared of the students, scared of his own subject -- now, where's me umbrella?"" ","{'labels': ['negative', 'positive'], 'scores': [0.9914157, 0.93587697]}"
124,"Vampires? Hags? Harry's head was swimming. Hagrid, meanwhile, was counting bricks in the wall above the trash can. ","{'labels': ['neutral'], 'scores': [0.9989374]}"
125,"""Three up... two across..."" he muttered. ""Right, stand back, Harry."" ","{'labels': ['neutral'], 'scores': [0.9996233]}"
126,He tapped the wall three times with the point of his umbrella. ,"{'labels': ['neutral'], 'scores': [0.9984327]}"
127,"The brick he had touched quivered -- it wriggled -- in the middle, a small hole appeared -- it grew wider and wider -- a second later they were facing an archway large enough even for Hagrid, an archway onto a cobbled street that twisted and turned out of sight. ","{'labels': ['neutral'], 'scores': [0.999567]}"
128,"""Welcome,"" said Hagrid, ""to Diagon Alley."" ","{'labels': ['positive'], 'scores': [0.997931]}"
129,He grinned at Harry's amazement. They stepped through the archway. Harry looked quickly over his shoulder and saw the archway shrink instantly back into solid wall. ,"{'labels': ['ambiguous'], 'scores': [0.9979492]}"
130,"The sun shone brightly on a stack of cauldrons outside the nearest shop. Cauldrons -- All Sizes -- Copper, Brass, Pewter, Silver -- Self-Stirring -- Collapsible, said a sign hanging over them. ","{'labels': ['neutral'], 'scores': [0.99957997]}"
131,"""Yeah, you'll be needin' one,"" said Hagrid, ""but we gotta get yer money first."" ","{'labels': ['neutral'], 'scores': [0.9994635]}"
132,"Harry wished he had about eight more eyes. He turned his head in every direction as they walked up the street, trying to look at everything at once: the shops, the things outside them, the people doing their shopping. A plump woman outside an Apothecary was shaking her head as they passed, saying, ""Dragon liver, sixteen Sickles an ounce, they're mad..."" ","{'labels': ['neutral'], 'scores': [0.99972385]}"
133,"A low, soft hooting came from a dark shop with a sign saying Eeylops Owl Emporium -- Tawny, Screech, Barn, Brown, and Snowy. Several boys of about Harry's age had their noses pressed against a window with broomsticks in it. ""Look,"" Harry heard one of them say, ""the new Nimbus Two Thousand -- fastest ever --"" There were shops selling robes, shops selling telescopes and strange silver instruments Harry had never seen before, windows stacked with barrels of bat spleens and eels' eyes, tottering piles of spell books, quills, and rolls of parchment, potion bottles, globes of the moon... ","{'labels': ['neutral'], 'scores': [0.99805]}"
134,"""Gringotts,"" said Hagrid. ","{'labels': ['neutral'], 'scores': [0.99933285]}"
135,"They had reached a snowy white building that towered over the other little shops. Standing beside its burnished bronze doors, wearing a uniform of scarlet and gold, was -- ","{'labels': ['neutral'], 'scores': [0.99855477]}"
136,"""Yeah, that's a goblin,"" said Hagrid quietly as they walked up the white stone steps toward him. The goblin was about a head shorter than Harry. He had a swarthy, clever face, a pointed beard and, Harry noticed, very long fingers and feet. He bowed as they walked inside. Now they were facing a second pair of doors, silver this time, with words engraved upon them: ","{'labels': ['neutral'], 'scores': [0.9995198]}"
137,"Enter, stranger, but take heed ","{'labels': ['neutral'], 'scores': [0.9945304]}"
138,"Of what awaits the sin of greed, ","{'labels': ['neutral'], 'scores': [0.99942076]}"
139,"For those who take, but do not earn, ","{'labels': ['neutral'], 'scores': [0.99635494]}"
140,Must pay most dearly in their turn. ,"{'labels': ['neutral'], 'scores': [0.9974037]}"
141,So if you seek beneath our floors ,"{'labels': ['neutral'], 'scores': [0.99916875]}"
142,"A treasure that was never yours, ","{'labels': ['neutral'], 'scores': [0.41853407]}"
143,"Thief, you have been warned, beware ","{'labels': ['negative'], 'scores': [0.9965753]}"
144,Of finding more than treasure there. ,"{'labels': ['neutral'], 'scores': [0.9986204]}"
145,"""Like I said, Yeh'd be mad ter try an' rob it,"" said Hagrid. ","{'labels': ['neutral'], 'scores': [0.99956125]}"
146,"A pair of goblins bowed them through the silver doors and they were in a vast marble hall. About a hundred more goblins were sitting on high stools behind a long counter, scribbling in large ledgers, weighing coins in brass scales, examining precious stones through eyeglasses. There were too many doors to count leading off the hall, and yet more goblins were showing people in and out of these. Hagrid and Harry made for the counter. ","{'labels': ['neutral'], 'scores': [0.9991124]}"
147,"""Morning,"" said Hagrid to a free goblin. ""We've come ter take some money outta Mr. Harry Potter's safe."" ","{'labels': ['neutral'], 'scores': [0.9973712]}"
148,"""You have his key, sir?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.33107507, 0.9939137]}"
149,"""Got it here somewhere,"" said Hagrid, and he started emptying his pockets onto the counter, scattering a handful of moldy dog biscuits over the goblin's book of numbers. The goblin wrinkled his nose. Harry watched the goblin on their right weighing a pile of rubies as big as glowing coals. ","{'labels': ['neutral'], 'scores': [0.99898225]}"
150,"""Got it,"" said Hagrid at last, holding up a tiny golden key. ","{'labels': ['neutral'], 'scores': [0.99948335]}"
151,The goblin looked at it closely. ,"{'labels': ['neutral'], 'scores': [0.9963632]}"
152,"""That seems to be in order."" ","{'labels': ['positive'], 'scores': [0.99907625]}"
153,"""An' I've also got a letter here from Professor Dumbledore,"" said Hagrid importantly, throwing out his chest. ""It's about the You-Know-What in vault seven hundred and thirteen."" ","{'labels': ['neutral'], 'scores': [0.99950767]}"
154,The goblin read the letter carefully. ,"{'labels': ['neutral'], 'scores': [0.9974874]}"
155,"""Very well,"" he said, handing it back to Hagrid, ""I will have someone take you down to both vaults. Griphook!"" ","{'labels': ['neutral'], 'scores': [0.99946314]}"
156,"Griphook was yet another goblin. Once Hagrid had crammed all the dog biscuits back inside his pockets, he and Harry followed Griphook toward one of the doors leading off the hall. ","{'labels': ['neutral'], 'scores': [0.998642]}"
157,"""What's the You-Know-What in vault seven hundred and thirteen?"" Harry asked. ","{'labels': ['neutral'], 'scores': [0.99795926]}"
158,"""Can't tell yeh that,"" said Hagrid mysteriously. ""Very secret. Hogwarts business. Dumbledore's trusted me. More'n my job's worth ter tell yeh that."" ","{'labels': ['neutral'], 'scores': [0.9996612]}"
159,"Griphook held the door open for them. Harry, who had expected more marble, was surprised. They were in a narrow stone passageway lit with flaming torches. It sloped steeply downward and there were little railway tracks on the floor. Griphook whistled and a small cart came hurtling up the tracks toward them. They climbed in -- Hagrid with some difficulty -- and were off. ","{'labels': ['ambiguous'], 'scores': [0.9989392]}"
160,"At first they just hurtled through a maze of twisting passages. Harry tried to remember, left, right, right, left, middle fork, right, left, but it was impossible. The rattling cart seemed to know its own way, because Griphook wasn't steering. ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.9375994, 0.970462]}"
161,"Harry's eyes stung as the cold air rushed past them, but he kept them wide open. Once, he thought he saw a burst of fire at the end of a passage and twisted around to see if it was a dragon, but too late -- they plunged even deeper, passing an underground lake where huge stalactites and stalagmites grew from the ceiling and floor. ","{'labels': ['neutral'], 'scores': [0.985062]}"
162,"""I never know,"" Harry called to Hagrid over the noise of the cart, ""what's the difference between a stalagmite and a stalactite?"" ","{'labels': ['ambiguous'], 'scores': [0.99838126]}"
163,"""Stalagmite's got an 'm' in it,"" said Hagrid. ""An' don' ask me questions just now, I think I'm gonna be sick."" ","{'labels': ['neutral'], 'scores': [0.9993967]}"
164,"He did look very green, and when the cart stopped at last beside a small door in the passage wall, Hagrid got out and had to lean against the wall to stop his knees from trembling. ","{'labels': ['neutral'], 'scores': [0.99940574]}"
165,"Griphook unlocked the door. A lot of green smoke came billowing out, and as it cleared, Harry gasped. Inside were mounds of gold coins. Columns of silver. Heaps of little bronze Knuts. ","{'labels': ['neutral'], 'scores': [0.9962864]}"
166,"""All yours,"" smiled Hagrid. ","{'labels': ['neutral'], 'scores': [0.9983546]}"
167,"All Harry's -- it was incredible. The Dursleys couldn't have known about this or they'd have had it from him faster than blinking. How often had they complained how much Harry cost them to keep? And all the time there had been a small fortune belonging to him, buried deep under London. ","{'labels': ['neutral', 'positive'], 'scores': [0.6795588, 0.5037586]}"
168,Hagrid helped Harry pile some of it into a bag. ,"{'labels': ['neutral'], 'scores': [0.99863464]}"
169,"""The gold ones are Galleons,"" he explained. ""Seventeen silver Sickles to a Galleon and twenty-nine Knuts to a Sickle, it's easy enough. Right, that should be enough fer a couple o' terms, we'll keep the rest safe for yeh."" He turned to Griphook. ""Vault seven hundred and thirteen now, please, and can we go more slowly?"" ","{'labels': ['neutral'], 'scores': [0.9994591]}"
170,"""One speed only,"" said Griphook. ","{'labels': ['neutral'], 'scores': [0.9993735]}"
171,"They were going even deeper now and gathering speed. The air became colder and colder as they hurtled round tight corners. They went rattling over an underground ravine, and Harry leaned over the side to try to see what was down at the dark bottom, but Hagrid groaned and pulled him back by the scruff of his neck. ","{'labels': ['neutral'], 'scores': [0.9986557]}"
172,Vault seven hundred and thirteen had no keyhole. ,"{'labels': ['neutral'], 'scores': [0.9989015]}"
173,"""Stand back,"" said Griphook importantly. He stroked the door gently with one of his long fingers and it simply melted away. ","{'labels': ['neutral'], 'scores': [0.9997838]}"
174,"""If anyone but a Gringotts goblin tried that, they'd be sucked through the door and trapped in there,"" said Griphook. ","{'labels': ['neutral'], 'scores': [0.99897766]}"
175,"""How often do you check to see if anyone's inside?"" Harry asked. ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.9836731, 0.34931505]}"
176,"""About once every ten years,"" said Griphook with a rather nasty grin. ","{'labels': ['negative', 'neutral'], 'scores': [0.99822015, 0.647995]}"
