idx,Paragraph Text,Binary Emotion Class/Score
58,"""Kept what from me?"" said Harry eagerly. ","{'labels': ['neutral', 'positive'], 'scores': [0.813093, 0.3595916]}"
59,"""STOP! I FORBID YOU!"" yelled Uncle Vernon in panic. ","{'labels': ['negative'], 'scores': [0.9977907]}"
60,Aunt Petunia gave a gasp of horror. ,"{'labels': ['negative'], 'scores': [0.9976864]}"
61,"""Ah, go boil yer heads, both of yeh,"" said Hagrid. ""Harry -- yer a wizard."" ","{'labels': ['neutral'], 'scores': [0.998442]}"
62,There was silence inside the hut. Only the sea and the whistling wind could be heard. ,"{'labels': ['negative'], 'scores': [0.94271815]}"
63,"""I'm a what?"" gasped Harry. ","{'labels': ['neutral'], 'scores': [0.998295]}"
64,"""A wizard, o' course,"" said Hagrid, sitting back down on the sofa, which groaned and sank even lower, ""an' a thumpin' good 'un, I'd say, once yeh've been trained up a bit. With a mum an' dad like yours, what else would yeh be? An' I reckon it's abou' time yeh read yer letter."" ","{'labels': ['ambiguous'], 'scores': [0.98312414]}"
65,"Harry stretched out his hand at last to take the yellowish envelope, addressed in emerald green to Mr. H. Potter, The Floor, Hut-on-the-Rock, The Sea. He pulled out the letter and read: ","{'labels': ['neutral'], 'scores': [0.99928373]}"
66,HOGWARTS SCHOOL of WITCHCRAFT and WIZARDRY ,"{'labels': ['neutral'], 'scores': [0.9761075]}"
67,Headmaster: ALBUS DUMBLEDORE ,"{'labels': ['neutral'], 'scores': [0.9992022]}"
68,"(Order of Merlin, First Class, Grand Sorc., Chf. Warlock, Supreme Mugwump, International Confed. of Wizards) ","{'labels': ['neutral'], 'scores': [0.9978702]}"
69,"Dear Mr. Potter, ","{'labels': ['positive'], 'scores': [0.9900275]}"
70,We are pleased to inform you that you have been accepted at Hogwarts School of Witchcraft and Wizardry. Please find enclosed a list of all necessary books and equipment. ,"{'labels': ['neutral'], 'scores': [0.99767846]}"
71,Term begins on September 1. We await your owl by no later than July 31. ,"{'labels': ['neutral'], 'scores': [0.9981534]}"
72,"Yours sincerely, ","{'labels': ['neutral'], 'scores': [0.99836725]}"
73,"Minerva McGonagall, ","{'labels': ['neutral'], 'scores': [0.99903107]}"
74,Deputy Headmistress ,"{'labels': ['neutral'], 'scores': [0.99730444]}"
75,"Questions exploded inside Harry's head like fireworks and he couldn't decide which to ask first. After a few minutes he stammered, ""What does it mean, they await my owl?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.90866005, 0.9388868]}"
76,"""Gallopin' Gorgons, that reminds me,"" said Hagrid, clapping a hand to his forehead with enough force to knock over a cart horse, and from yet another pocket inside his overcoat he pulled an owl -- a real, live, rather ruffled-looking owl -- a long quill, and a roll of parchment. With his tongue between his teeth he scribbled a note that Harry could read upside down: ","{'labels': ['neutral'], 'scores': [0.9987704]}"
77,"Dear Professor Dumbledore, ","{'labels': ['negative', 'positive'], 'scores': [0.5601515, 0.9910086]}"
78,Given Harry his letter. ,"{'labels': ['neutral'], 'scores': [0.9990276]}"
79,Taking him to buy his things tomorrow. ,"{'labels': ['neutral'], 'scores': [0.99737084]}"
80,Weather's horrible. Hope you're well. ,"{'labels': ['negative', 'positive'], 'scores': [0.97921056, 0.99758315]}"
81,Hagrid ,"{'labels': ['neutral'], 'scores': [0.997479]}"
82,"Hagrid rolled up the note, gave it to the owl, which clamped it in its beak, went to the door, and threw the owl out into the storm. Then he came back and sat down as though this was as normal as talking on the telephone. ","{'labels': ['neutral'], 'scores': [0.99917907]}"
83,Harry realized his mouth was open and closed it quickly. ,"{'labels': ['ambiguous'], 'scores': [0.99773216]}"
84,"""Where was I?"" said Hagrid, but at that moment, Uncle Vernon, still ashen-faced but looking very angry, moved into the firelight. ","{'labels': ['negative'], 'scores': [0.99661463]}"
85,"""He's not going,"" he said. ","{'labels': ['neutral'], 'scores': [0.99953914]}"
86,Hagrid grunted. ,"{'labels': ['neutral'], 'scores': [0.99396485]}"
87,"""I'd like ter see a great Muggle like you stop him,"" he said. ","{'labels': ['neutral', 'positive'], 'scores': [0.7722821, 0.968561]}"
88,"""A what?"" said Harry, interested. ","{'labels': ['positive'], 'scores': [0.8361105]}"
89,"""A Muggle,"" said Hagrid, ""it's what we call nonmagic folk like them. An' it's your bad luck you grew up in a family o' the biggest Muggles I ever laid eyes on."" ","{'labels': ['negative', 'neutral'], 'scores': [0.30660883, 0.99879575]}"
90,"""We swore when we took him in we'd put a stop to that rubbish,"" said Uncle Vernon, ""swore we'd stamp it out of him! Wizard indeed!"" ","{'labels': ['neutral'], 'scores': [0.9991773]}"
91,"""You knew?"" said Harry. ""You knew I'm a -- a wizard?"" ","{'labels': ['ambiguous'], 'scores': [0.99734914]}"
92,"""Knew!"" shrieked Aunt Petunia suddenly. ""Knew! Of course we knew! How could you not be, my dratted sister being what she was? Oh, she got a letter just like that and disappeared off to that -- that school -- and came home every vacation with her pockets full of frog spawn, turning teacups into rats. I was the only one who saw her for what she was -- a freak! But for my mother and father, oh no, it was Lily this and Lily that, they were proud of having a witch in the family!"" ","{'labels': ['neutral'], 'scores': [0.9989135]}"
93,She stopped to draw a deep breath and then went ranting on. It seemed she had been wanting to say all this for years. ,"{'labels': ['neutral'], 'scores': [0.97481877]}"
94,"""Then she met that Potter at school and they left and got married and had you, and of course I knew you'd be just the same, just as strange, just as -- as --abnormal -- and then, if you please, she went and got herself blown up and we got landed with you!"" ","{'labels': ['neutral'], 'scores': [0.99946076]}"
95,"Harry had gone very white. As soon as he found his voice he said, ""Blown up? You told me they died in a car crash!"" ","{'labels': ['negative', 'neutral'], 'scores': [0.9811949, 0.9688995]}"
96,"""CAR CRASH!"" roared Hagrid, jumping up so angrily that the Dursleys scuttled back to their corner. ""How could a car crash kill Lily an' James Potter? It's an outrage! A scandal! Harry Potter not knowin' his own story when every kid in our world knows his name!"" ","{'labels': ['negative'], 'scores': [0.99802375]}"
97,"""But why? What happened?"" Harry asked urgently. ","{'labels': ['ambiguous'], 'scores': [0.9683908]}"
98,The anger faded from Hagrid's face. He looked suddenly anxious. ,"{'labels': ['negative'], 'scores': [0.9978258]}"
99,"""I never expected this,"" he said, in a low, worried voice. ""I had no idea, when Dumbledore told me there might be trouble gettin' hold of yeh, how much yeh didn't know. Ah, Harry, I don' know if I'm the right person ter tell yeh -- but someone's gotta -- yeh can't go off ter Hogwarts not knowin'."" ","{'labels': ['ambiguous'], 'scores': [0.9399754]}"
100,He threw a dirty look at the Dursleys. ,"{'labels': ['negative', 'neutral'], 'scores': [0.7709042, 0.9957281]}"
101,"""Well, it's best yeh know as much as I can tell yeh -- mind, I can't tell yeh everythin', it's a great myst'ry, parts of it..."" ","{'labels': ['positive'], 'scores': [0.99898964]}"
102,"He sat down, stared into the fire for a few seconds, and then said, ""It begins, I suppose, with -- with a person called -- but it's incredible yeh don't know his name, everyone in our world knows --"" ","{'labels': ['positive'], 'scores': [0.99951816]}"
103,"""Who?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.77636176, 0.90735924]}"
104,"""Well -- I don' like sayin' the name if I can help it. No one does."" ","{'labels': ['negative'], 'scores': [0.9988859]}"
105,"""Why not?"" ","{'labels': ['neutral'], 'scores': [0.9978205]}"
106,"""Gulpin' gargoyles, Harry, people are still scared. Blimey, this is difficult. See, there was this wizard who went... bad. As bad as you could go. Worse. Worse than worse. His name was..."" ","{'labels': ['negative'], 'scores': [0.9988882]}"
107,"Hagrid gulped, but no words came out. ","{'labels': ['neutral'], 'scores': [0.9986475]}"
108,"""Could you write it down?"" Harry suggested. ","{'labels': ['ambiguous'], 'scores': [0.99676657]}"
109,"""Nah -- can't spell it. All right --Voldemort. "" Hagrid shuddered. ""Don' make me say it again. Anyway, this -- this wizard, about twenty years ago now, started lookin' fer followers. Got 'em, too -- some were afraid, some just wanted a bit o' his power, 'cause he was gettin' himself power, all right. Dark days, Harry. Didn't know who ter trust, didn't dare get friendly with strange wizards or witches... terrible things happened. He was takin' over. 'Course, some stood up to him -- an' he killed 'em. Horribly. One o' the only safe places left was Hogwarts. Reckon Dumbledore's the only one You-Know-Who was afraid of. Didn't dare try takin' the school, not jus' then, anyway. ","{'labels': ['negative'], 'scores': [0.9971962]}"
110,"""Now, yer mum an' dad were as good a witch an' wizard as I ever knew. Head boy an' girl at Hogwarts in their day! Suppose the myst'ry is why You-Know-Who never tried to get 'em on his side before... probably knew they were too close ter Dumbledore ter want anythin' ter do with the Dark Side. ","{'labels': ['neutral'], 'scores': [0.99962485]}"
111,"""Maybe he thought he could persuade 'em... maybe he just wanted 'em outta the way. All anyone knows is, he turned up in the village where you was all living, on Halloween ten years ago. You was just a year old. He came ter yer house an' -- an' --"" ","{'labels': ['neutral'], 'scores': [0.9995646]}"
112,"Hagrid suddenly pulled out a very dirty, spotted handkerchief and blew his nose with a sound like a foghorn. ","{'labels': ['negative', 'neutral'], 'scores': [0.92969364, 0.9714153]}"
113,"""Sorry,"" he said. ""But it's that sad -- knew yer mum an' dad, an' nicer people yeh couldn't find -- anywa... ","{'labels': ['negative'], 'scores': [0.99836403]}"
114,"""You-Know-Who killed 'em. An' then -- an' this is the real myst'ry of the thing -- he tried to kill you, too. Wanted ter make a clean job of it, I suppose, or maybe he just liked killin' by then. But he couldn't do it. Never wondered how you got that mark on yer forehead? That was no ordinary cut. That's what yeh get when a powerful, evil curse touches yeh -- took care of yer mum an' dad an' yer house, even -- but it didn't work on you, an' that's why yer famous, Harry. No one ever lived after he decided ter kill 'em, no one except you, an' he'd killed some o' the best witches an' wizards of the age -- the McKinnons, the Bones, the Prewetts -- an' you was only a baby, an' you lived."" ","{'labels': ['neutral'], 'scores': [0.9963295]}"
115,"Something very painful was going on in Harry's mind. As Hagrid's story came to a close, he saw again the blinding flash of green light, more clearly than he had ever remembered it before -- and he remembered something else, for the first time in his life: a high, cold, cruel laugh. ","{'labels': ['negative'], 'scores': [0.9987301]}"
116,Hagrid was watching him sadly. ,"{'labels': ['negative'], 'scores': [0.9966808]}"
117,"""Took yeh from the ruined house myself, on Dumbledore's orders. Brought yeh ter this lot... ."" ","{'labels': ['neutral'], 'scores': [0.9995621]}"
118,"""Load of old tosh,"" said Uncle Vernon. Harry jumped; he had almost forgotten that the Dursleys were there. Uncle Vernon certainly seemed to have got back his courage. He was glaring at Hagrid and his fists were clenched. ","{'labels': ['neutral'], 'scores': [0.9995454]}"
119,"""Now, you listen here, boy,"" he snarled, ""I accept there's something strange about you, probably nothing a good beating wouldn't have cured -- and as for all this about your parents, well, they were weirdoes, no denying it, and the world's better off without them in my opinion -- asked for all they got, getting mixed up with these wizarding types -- just what I expected, always knew they'd come to a sticky end --"" ","{'labels': ['neutral'], 'scores': [0.99962676]}"
120,"But at that moment, Hagrid leapt from the sofa and drew a battered pink umbrella from inside his coat. Pointing this at Uncle Vernon like a sword, he said, ""I'm warning you, Dursley -- I'm warning you -- one more word..."" ","{'labels': ['negative', 'neutral'], 'scores': [0.98098296, 0.98367715]}"
121,"In danger of being speared on the end of an umbrella by a bearded giant, Uncle Vernon's courage failed again; he flattened himself against the wall and fell silent. ","{'labels': ['negative'], 'scores': [0.9957344]}"
122,"""That's better,"" said Hagrid, breathing heavily and sitting back down on the sofa, which this time sagged right down to the floor. ","{'labels': ['neutral', 'positive'], 'scores': [0.9607068, 0.39952755]}"
123,"Harry, meanwhile, still had questions to ask, hundreds of them. ","{'labels': ['neutral'], 'scores': [0.99895585]}"
124,"""But what happened to Vol-, sorry -- I mean, You-Know-Who?"" ","{'labels': ['ambiguous', 'negative'], 'scores': [0.7767683, 0.90223825]}"
125,"""Good question, Harry. Disappeared. Vanished. Same night he tried ter kill you. Makes yeh even more famous. That's the biggest myst'ry, see... he was gettin' more an' more powerful -- why'd he go? ","{'labels': ['negative', 'neutral'], 'scores': [0.4598094, 0.31090423]}"
126,"""Some say he died. Codswallop, in my opinion. Dunno if he had enough human left in him to die. Some say he's still out there, bidin' his time, like, but I don' believe it. People who was on his side came back ter ours. Some of 'em came outta kinda trances. Don' reckon they could've done if he was comin' back. ","{'labels': ['negative'], 'scores': [0.9983462]}"
127,"""Most of us reckon he's still out there somewhere but lost his powers. Too weak to carry on. 'Cause somethin' about you finished him, Harry. There was somethin' goin' on that night he hadn't counted on -- I dunno what it was, no one does -- but somethin' about you stumped him, all right."" ","{'labels': ['neutral'], 'scores': [0.9994616]}"
128,"Hagrid looked at Harry with warmth and respect blazing in his eyes, but Harry, instead of feeling pleased and proud, felt quite sure there had been a horrible mistake. A wizard? Him? How could he possibly be? He'd spent his life being clouted by Dudley, and bullied by Aunt Petunia and Uncle Vernon; if he was really a wizard, why hadn't they been turned into warty toads every time they'd tried to lock him in his cupboard? If he'd once defeated the greatest sorcerer in the world, how come Dudley had always been able to kick him around like a football? ","{'labels': ['ambiguous'], 'scores': [0.9687057]}"
129,"""Hagrid,"" he said quietly, ""I think you must have made a mistake. I don't think I can be a wizard."" ","{'labels': ['negative', 'neutral'], 'scores': [0.51887536, 0.9870034]}"
130,"To his surprise, Hagrid chuckled. ","{'labels': ['ambiguous'], 'scores': [0.99757785]}"
131,"""Not a wizard, eh? Never made things happen when you was scared or angry?"" ","{'labels': ['ambiguous'], 'scores': [0.99943787]}"
132,"Harry looked into the fire. Now he came to think about it... every odd thing that had ever made his aunt and uncle furious with him had happened when he, Harry, had been upset or angry... chased by Dudley's gang, he had somehow found himself out of their reach... dreading going to school with that ridiculous haircut, he'd managed to make it grow back... and the very last time Dudley had hit him, hadn't he got his revenge, without even realizing he was doing it? Hadn't he set a boa constrictor on him? ","{'labels': ['negative'], 'scores': [0.99405366]}"
133,"Harry looked back at Hagrid, smiling, and saw that Hagrid was positively beaming at him. ","{'labels': ['positive'], 'scores': [0.99913305]}"
134,"""See?"" said Hagrid. ""Harry Potter, not a wizard -- you wait, you'll be right famous at Hogwarts."" ","{'labels': ['neutral'], 'scores': [0.9942478]}"
135,But Uncle Vernon wasn't going to give in without a fight. ,"{'labels': ['neutral'], 'scores': [0.99955076]}"
136,"""Haven't I told you he's not going?"" he hissed. ""He's going to Stonewall High and he'll be grateful for it. I've read those letters and he needs all sorts of rubbish -- spell books and wands and --"" ","{'labels': ['neutral'], 'scores': [0.9990594]}"
137,"""If he wants ter go, a great Muggle like you won't stop him,"" growled Hagrid. ""Stop Lily an' James Potter's son goin' ter Hogwarts! Yer mad. His name's been down ever since he was born. He's off ter the finest school of witchcraft and wizardry in the world. Seven years there and he won't know himself. He'll be with youngsters of his own sort, fer a change, an' he'll be under the greatest headmaster Hogwarts ever had Albus Dumbled--"" ","{'labels': ['neutral'], 'scores': [0.9994844]}"
138,"""I AM NOT PAYING FOR SOME CRACKPOT OLD FOOL TO TEACH HIM MAGIC TRICKS!"" yelled Uncle Vernon. ","{'labels': ['negative', 'neutral'], 'scores': [0.90798455, 0.9847965]}"
139,"But he had finally gone too far. Hagrid seized his umbrella and whirled it over his head, ""NEVER --"" he thundered, ""-- INSULT -- ALBUS -- DUMBLEDORE -- IN -- FRONT -- OF -- ME!"" ","{'labels': ['neutral'], 'scores': [0.9988167]}"
140,"He brought the umbrella swishing down through the air to point at Dudley -- there was a flash of violet light, a sound like a firecracker, a sharp squeal, and the next second, Dudley was dancing on the spot with his hands clasped over his fat bottom, howling in pain. When he turned his back on them, Harry saw a curly pig's tail poking through a hole in his trousers. ","{'labels': ['negative', 'neutral'], 'scores': [0.6467092, 0.9956548]}"
141,"Uncle Vernon roared. Pulling Aunt Petunia and Dudley into the other room, he cast one last terrified look at Hagrid and slammed the door behind them. ","{'labels': ['negative', 'neutral'], 'scores': [0.9909288, 0.8215746]}"
142,Hagrid looked down at his umbrella and stroked his beard. ,"{'labels': ['neutral'], 'scores': [0.99858934]}"
143,"""Shouldn'ta lost me temper,"" he said ruefully, ""but it didn't work anyway. Meant ter turn him into a pig, but I suppose he was so much like a pig anyway there wasn't much left ter do."" ","{'labels': ['neutral'], 'scores': [0.9986413]}"
144,He cast a sideways look at Harry under his bushy eyebrows. ,"{'labels': ['neutral'], 'scores': [0.99959344]}"
145,"""Be grateful if yeh didn't mention that ter anyone at Hogwarts,"" he said. ""I'm -- er -- not supposed ter do magic, strictly speakin'. I was allowed ter do a bit ter follow yeh an' get yer letters to yeh an' stuff -- one o' the reasons I was so keen ter take on the job."" ","{'labels': ['positive'], 'scores': [0.9979949]}"
146,"""Why aren't you supposed to do magic?"" asked Harry. ","{'labels': ['neutral'], 'scores': [0.934135]}"
147,"""Oh, well -- I was at Hogwarts meself but I -- er -- got expelled, ter tell yeh the truth. In me third year. They snapped me wand in half an' everything. But Dumbledore let me stay on as gamekeeper. Great man, Dumbledore."" ","{'labels': ['positive'], 'scores': [0.99928087]}"
148,"""Why were you expelled?"" ","{'labels': ['ambiguous'], 'scores': [0.99569786]}"
149,"""It's gettin' late and we've got lots ter do tomorrow,"" said Hagrid loudly. ""Gotta get up ter town, get all yer books an' that."" ","{'labels': ['neutral'], 'scores': [0.9990606]}"
150,He took off his thick black coat and threw it to Harry. ,"{'labels': ['neutral'], 'scores': [0.9994479]}"
151,"""You can kip under that,"" he said. ""Don' mind if it wriggles a bit, I think I still got a couple o' doormice in one o' the pockets."" ","{'labels': ['neutral'], 'scores': [0.99919957]}"
