idx,Paragraph Text,Binary Emotion Class/Score
23,"""UP"" everyone shouted. ","{'labels': ['neutral'], 'scores': [0.9964998]}"
24,"Harry's broom jumped into his hand at once, but it was one of the few that did. Hermione Granger's had simply rolled over on the ground, and Neville's hadn't moved at all. Perhaps brooms, like horses, could tell when you were afraid, thought Harry; there was a quaver in Neville's voice that said only too clearly that he wanted to keep his feet on the ground. ","{'labels': ['neutral'], 'scores': [0.99959224]}"
25,"Madam Hooch then showed them how to mount their brooms without sliding off the end, and walked up and down the rows correcting their grips. Harry and Ron were delighted when she told Malfoy he'd been doing it wrong for years. ","{'labels': ['neutral'], 'scores': [0.9996202]}"
26,"""Now, when I blow my whistle, you kick off from the ground, hard,"" said Madam Hooch. ""Keep your brooms steady, rise a few feet, and then come straight back down by leaning forward slightly. On my whistle -- three -- two --"" ","{'labels': ['neutral'], 'scores': [0.999496]}"
27,"But Neville, nervous and jumpy and frightened of being left on the ground, pushed off hard before the whistle had touched Madam Hooch's lips. ","{'labels': ['negative'], 'scores': [0.99708885]}"
28,"""Come back, boy!"" she shouted, but Neville was rising straight up like a cork shot out of a bottle -- twelve feet -- twenty feet. Harry saw his scared white face look down at the ground falling away, saw him gasp, slip sideways off the broom and -- ","{'labels': ['negative', 'neutral'], 'scores': [0.7575185, 0.98959434]}"
29,"WHAM -- a thud and a nasty crack and Neville lay facedown on the grass in a heap. His broomstick was still rising higher and higher, and started to drift lazily toward the forbidden forest and out of sight. ","{'labels': ['negative', 'neutral'], 'scores': [0.9925976, 0.57069343]}"
30,"Madam Hooch was bending over Neville, her face as white as his. ","{'labels': ['neutral'], 'scores': [0.9993284]}"
31,"""Broken wrist,"" Harry heard her mutter. ""Come on, boy -- it's all right, up you get."" ","{'labels': ['neutral', 'positive'], 'scores': [0.8690393, 0.6929244]}"
32,She turned to the rest of the class. ,"{'labels': ['neutral'], 'scores': [0.99938893]}"
33,"""None of you is to move while I take this boy to the hospital wing! You leave those brooms where they are or you'll be out of Hogwarts before you can say 'Quidditch.' Come on, dear."" ","{'labels': ['neutral'], 'scores': [0.99671066]}"
34,"Neville, his face tear-streaked, clutching his wrist, hobbled off with Madam Hooch, who had her arm around him. ","{'labels': ['neutral'], 'scores': [0.99649566]}"
35,No sooner were they out of earshot than Malfoy burst into laughter. ,"{'labels': ['positive'], 'scores': [0.9977055]}"
36,"""Did you see his face, the great lump?"" ","{'labels': ['ambiguous'], 'scores': [0.99910456]}"
37,The other Slytherins joined in. ,"{'labels': ['neutral'], 'scores': [0.99913776]}"
38,"""Shut up, Malfoy,"" snapped Parvati Patil. ","{'labels': ['negative'], 'scores': [0.9980679]}"
39,"""Ooh, sticking up for Longbottom?"" said Pansy Parkinson, a hard-faced Slytherin girl. ""Never thought you'd like fat little crybabies, Parvati."" ","{'labels': ['neutral'], 'scores': [0.9979855]}"
40,"""Look!"" said Malfoy, darting forward and snatching something out of the grass. ""It's that stupid thing Longbottom's gran sent him."" ","{'labels': ['negative', 'neutral'], 'scores': [0.9961218, 0.4404351]}"
41,The Remembrall glittered in the sun as he held it up. ,"{'labels': ['neutral'], 'scores': [0.99937314]}"
42,"""Give that here, Malfoy,"" said Harry quietly. Everyone stopped talking to watch. ","{'labels': ['neutral'], 'scores': [0.99946636]}"
43,Malfoy smiled nastily. ,"{'labels': ['neutral', 'positive'], 'scores': [0.983424, 0.78577703]}"
44,"""I think I'll leave it somewhere for Longbottom to find -- how about -- up a tree?"" ","{'labels': ['neutral'], 'scores': [0.9989447]}"
45,"""Give it here!"" Harry yelled, but Malfoy had leapt onto his broomstick and taken off. He hadn't been lying, he could fly well. Hovering level with the topmost branches of an oak he called, ""Come and get it, Potter!"" ","{'labels': ['neutral'], 'scores': [0.9995604]}"
46,Harry grabbed his broom. ,"{'labels': ['neutral'], 'scores': [0.9992899]}"
47,"""No!"" shouted Hermione Granger. ""Madam Hooch told us not to move -- you'll get us all into trouble."" ","{'labels': ['negative', 'neutral'], 'scores': [0.9766253, 0.9001655]}"
48,"Harry ignored her. Blood was pounding in his ears. He mounted the broom and kicked hard against the ground and up, up he soared; air rushed through his hair, and his robes whipped out behind him -- and in a rush of fierce joy he realized he'd found something he could do without being taught -- this was easy, this was wonderful. He pulled his broomstick up a little to take it even higher, and heard screams and gasps of girls back on the ground and an admiring whoop from Ron. ","{'labels': ['ambiguous', 'positive'], 'scores': [0.9970715, 0.93937445]}"
49,He turned his broomstick sharply to face Malfoy in midair. Malfoy looked stunned. ,"{'labels': ['ambiguous'], 'scores': [0.9953792]}"
50,"""Give it here,"" Harry called, ""or I'll knock you off that broom!"" ","{'labels': ['neutral'], 'scores': [0.99926263]}"
51,"""Oh, yeah?"" said Malfoy, trying to sneer, but looking worried. ","{'labels': ['negative'], 'scores': [0.9985245]}"
52,"Harry knew, somehow, what to do. He leaned forward and grasped the broom tightly in both hands, and it shot toward Malfoy like a javelin. Malfoy only just got out of the way in time; Harry made a sharp about-face and held the broom steady. A few people below were clapping. ","{'labels': ['neutral'], 'scores': [0.99968946]}"
53,"""No Crabbe and Goyle up here to save your neck, Malfoy,"" Harry called. ","{'labels': ['neutral'], 'scores': [0.9986456]}"
54,The same thought seemed to have struck Malfoy. ,"{'labels': ['neutral'], 'scores': [0.99860424]}"
55,"""Catch it if you can, then!"" he shouted, and he threw the glass ball high into the air and streaked back toward the ground. ","{'labels': ['neutral'], 'scores': [0.9983315]}"
56,"Harry saw, as though in slow motion, the ball rise up in the air and then start to fall. He leaned forward and pointed his broom handle down -- next second he was gathering speed in a steep dive, racing the ball -- wind whistled in his ears, mingled with the screams of people watching -- he stretched out his hand -- a foot from the ground he caught it, just in time to pull his broom straight, and he toppled gently onto the grass with the Remembrall clutched safely in his fist. ""HARRY POTTER!"" ","{'labels': ['neutral'], 'scores': [0.99961877]}"
57,"His heart sank faster than he'd just dived. Professor McGonagall was running toward them. He got to his feet, trembling. ","{'labels': ['negative', 'neutral'], 'scores': [0.9925855, 0.44613582]}"
58,"""Never -- in all my time at Hogwarts --"" ","{'labels': ['neutral'], 'scores': [0.99924695]}"
59,"Professor McGonagall was almost speechless with shock, and her glasses flashed furiously, ""-- how dare you -- might have broken your neck --"" ","{'labels': ['ambiguous', 'negative'], 'scores': [0.92518115, 0.99488115]}"
60,"""It wasn't his fault, Professor --"" ","{'labels': ['neutral', 'positive'], 'scores': [0.3003308, 0.7404168]}"
61,"""Be quiet, Miss Patil --"" ","{'labels': ['neutral'], 'scores': [0.9969638]}"
62,"""But Malfoy --"" ","{'labels': ['neutral'], 'scores': [0.999257]}"
63,"""That's enough, Mr. Weasley. Potter, follow me, now."" ","{'labels': ['neutral'], 'scores': [0.9994504]}"
64,"Harry caught sight of Malfoy, Crabbe, and Goyle's triumphant faces as he left, walking numbly in Professor McGonagall's wake as she strode toward the castle. He was going to be expelled, he just knew it. He wanted to say something to defend himself, but there seemed to be something wrong with his voice. Professor McGonagall was sweeping along without even looking at him; he had to jog to keep up. Now he'd done it. He hadn't even lasted two weeks. He'd be packing his bags in ten minutes. What would the Dursleys say when he turned up on the doorstep? ","{'labels': ['neutral'], 'scores': [0.9987563]}"
65,"Up the front steps, up the marble staircase inside, and still Professor McGonagall didn't say a word to him. She wrenched open doors and marched along corridors with Harry trotting miserably behind her. Maybe she was taking him to Dumbledore. He thought of Hagrid, expelled but allowed to stay on as gamekeeper. Perhaps he could be Hagrid's assistant. His stomach twisted as he imagined it, watching Ron and the others becoming wizards, while he stumped around the grounds carrying Hagrid's bag. ","{'labels': ['negative', 'neutral'], 'scores': [0.40852836, 0.73342067]}"
66,Professor McGonagall stopped outside a classroom. She opened the door and poked her head inside. ,"{'labels': ['neutral'], 'scores': [0.99906343]}"
67,"""Excuse me, Professor Flitwick, could I borrow Wood for a moment?"" ","{'labels': ['ambiguous'], 'scores': [0.998353]}"
68,"Wood? thought Harry, bewildered; was Wood a cane she was going to use on him? ","{'labels': ['ambiguous'], 'scores': [0.9991623]}"
69,"But Wood turned out to be a person, a burly fifth-year boy who came out of Flitwick's class looking confused. ","{'labels': ['ambiguous'], 'scores': [0.99945873]}"
70,"""Follow me, you two,"" said Professor McGonagall, and they marched on up the corridor, Wood looking curiously at Harry. ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.9688278, 0.6722709]}"
71,"""In here."" ","{'labels': ['neutral'], 'scores': [0.9991079]}"
72,"Professor McGonagall pointed them into a classroom that was empty except for Peeves, who was busy writing rude words on the blackboard. ","{'labels': ['neutral'], 'scores': [0.9986681]}"
73,"""Out, Peeves!"" she barked. Peeves threw the chalk into a bin, which clanged loudly, and he swooped out cursing. Professor McGonagall slammed the door behind him and turned to face the two boys. ","{'labels': ['negative', 'neutral'], 'scores': [0.9213294, 0.99103177]}"
74,"""Potter, this is Oliver Wood. Wood -- I've found you a Seeker."" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.40956464, 0.99420446]}"
75,Wood's expression changed from puzzlement to delight. ,"{'labels': ['ambiguous'], 'scores': [0.9990747]}"
76,"""Are you serious, Professor?"" ","{'labels': ['ambiguous'], 'scores': [0.99929917]}"
77,"""Absolutely,"" said Professor McGonagall crisply. ""The boy's a natural. I've never seen anything like it. Was that your first time on a broomstick, Potter?"" ","{'labels': ['ambiguous', 'positive'], 'scores': [0.9083404, 0.9847322]}"
78,"Harry nodded silently. He didn't have a clue what was going on, but he didn't seem to be being expelled, and some of the feeling started coming back to his legs. ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.9722501, 0.88038874]}"
79,"""He caught that thing in his hand after a fifty-foot dive,"" Professor McGonagall told Wood. ""Didn't even scratch himself. Charlie Weasley couldn't have done it."" ","{'labels': ['neutral'], 'scores': [0.9994254]}"
80,Wood was now looking as though all his dreams had come true at once. ,"{'labels': ['neutral'], 'scores': [0.99927]}"
81,"""Ever seen a game of Quidditch, Potter?"" he asked excitedly. ","{'labels': ['ambiguous', 'positive'], 'scores': [0.9885135, 0.4445727]}"
82,"""Wood's captain of the Gryffindor team,"" Professor McGonagall explained. ","{'labels': ['neutral'], 'scores': [0.9995122]}"
83,"""He's just the build for a Seeker, too,"" said Wood, now walking around Harry and staring at him. ""Light --speedy -- we'll have to get him a decent broom, Professor -- a Nimbus Two Thousand or a Cleansweep Seven, I'd say."" ","{'labels': ['neutral'], 'scores': [0.9995497]}"
84,"""I shall speak to Professor Dumbledore and see if we can't bend the first-year rule. Heaven knows, we need a better team than last year. Flattened in that last match by Slytherin, I couldn't look Severus Snape in the face for weeks..."" ","{'labels': ['negative'], 'scores': [0.99445724]}"
85,Professor McGonagall peered sternly over her glasses at Harry. ,"{'labels': ['neutral'], 'scores': [0.92668647]}"
86,"""I want to hear you're training hard, Potter, or I may change my mind about punishing you."" ","{'labels': ['neutral'], 'scores': [0.9996555]}"
87,Then she suddenly smiled. ,"{'labels': ['positive'], 'scores': [0.8940706]}"
88,"""Your father would have been proud,"" she said. ""He was an excellent Quidditch player himself."" ","{'labels': ['positive'], 'scores': [0.9993911]}"
89,"""You're joking."" ","{'labels': ['positive'], 'scores': [0.99673045]}"
90,"It was dinnertime. Harry had just finished telling Ron what had happened when he'd left the grounds with Professor McGonagall. Ron had a piece of steak and kidney pie halfway to his mouth, but he'd forgotten all about it. ","{'labels': ['neutral'], 'scores': [0.99889153]}"
91,"""Seeker?"" he said. ""But first years never -- you must be the youngest house player in about --"" ","{'labels': ['neutral'], 'scores': [0.99906474]}"
92,""" -- a century,"" said Harry, shoveling pie into his mouth. He felt particularly hungry after the excitement of the afternoon. ""Wood told me."" ","{'labels': ['neutral'], 'scores': [0.9995059]}"
93,"Ron was so amazed, so impressed, he just sat and gaped at Harry. ","{'labels': ['positive'], 'scores': [0.99933237]}"
94,"""I start training next week,"" said Harry. ""Only don't tell anyone, Wood wants to keep it a secret."" ","{'labels': ['neutral'], 'scores': [0.99920267]}"
95,"Fred and George Weasley now came into the hall, spotted Harry, and hurried over. ","{'labels': ['neutral'], 'scores': [0.9993253]}"
96,"""Well done,"" said George in a low voice. ""Wood told us. We're on the team too -- Beaters."" ","{'labels': ['positive'], 'scores': [0.99781716]}"
97,"""I tell you, we're going to win that Quidditch cup for sure this year,"" said Fred. ""We haven't won since Charlie left, but this year's team is going to be brilliant. You must be good, Harry, Wood was almost skipping when he told us."" ","{'labels': ['positive'], 'scores': [0.9993482]}"
98,"""Anyway, we've got to go, Lee Jordan reckons he's found a new secret passageway out of the school."" ","{'labels': ['neutral'], 'scores': [0.99962556]}"
99,"""Bet it's that one behind the statue of Gregory the Smarmy that we found in our first week. See you."" ","{'labels': ['neutral'], 'scores': [0.99973017]}"
100,"Fred and George had hardly disappeared when someone far less welcome turned up: Malfoy, flanked by Crabbe and Goyle. ","{'labels': ['neutral'], 'scores': [0.99859434]}"
101,"""Having a last meal, Potter? When are you getting the train back to the Muggles?"" ","{'labels': ['ambiguous'], 'scores': [0.95190525]}"
102,"""You're a lot braver now that you're back on the ground and you've got your little friends with you,"" said Harry coolly. There was of course nothing at all little about Crabbe and Goyle, but as the High Table was full of teachers, neither of them could do more than crack their knuckles and scowl. ","{'labels': ['positive'], 'scores': [0.99905926]}"
103,"""I'd take you on anytime on my own,"" said Malfoy. ""Tonight, if you want. Wizard's duel. Wands only -- no contact. What's the matter? Never heard of a wizard's duel before, I suppose?"" ","{'labels': ['neutral'], 'scores': [0.997357]}"
104,"""Of course he has,"" said Ron, wheeling around. ""I'm his second, who's yours?"" ","{'labels': ['neutral'], 'scores': [0.99848926]}"
105,"Malfoy looked at Crabbe and Goyle, sizing them up. ","{'labels': ['neutral'], 'scores': [0.99921644]}"
106,"""Crabbe,"" he said. ""Midnight all right? We'll meet you in the trophy room; that's always unlocked."" ","{'labels': ['neutral'], 'scores': [0.9994173]}"
107,"When Malfoy had gone, Ron and Harry looked at each other. ","{'labels': ['neutral'], 'scores': [0.99942446]}"
108,"""What is a wizard's duel?"" said Harry. ""And what do you mean, you're my second?"" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.90548563, 0.617816]}"
109,"""Well, a second's there to take over if you die,"" said Ron casually, getting started at last on his cold pie. Catching the look on Harry's face, he added quickly, ""But people only die in proper duels, you know, with real wizards. The most you and Malfoy'll be able to do is send sparks at each other. Neither of you knows enough magic to do any real damage. I bet he expected you to refuse, anyway."" ","{'labels': ['neutral'], 'scores': [0.9996345]}"
110,"""And what if I wave my wand and nothing happens?"" ","{'labels': ['ambiguous'], 'scores': [0.9981034]}"
111,"""Throw it away and punch him on the nose,"" Ron suggested. ","{'labels': ['neutral'], 'scores': [0.9995448]}"
112,"""Excuse me."" ","{'labels': ['neutral'], 'scores': [0.99641645]}"
113,They both looked up. It was Hermione Granger. ,"{'labels': ['neutral'], 'scores': [0.9969247]}"
114,"""Can't a person eat in peace in this place?"" said Ron. ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.39541265, 0.988972]}"
115,Hermione ignored him and spoke to Harry. ,"{'labels': ['neutral'], 'scores': [0.99924916]}"
116,"""I couldn't help overhearing what you and Malfoy were saying --"" ","{'labels': ['neutral'], 'scores': [0.99492955]}"
117,"""Bet you could,"" Ron muttered. ","{'labels': ['neutral'], 'scores': [0.999491]}"
118,"""-- and you mustn't go wandering around the school at night, think of the points you'll lose Gryffindor if you're caught, and you're bound to be. It's really very selfish of you."" ","{'labels': ['negative'], 'scores': [0.9707526]}"
119,"""And it's really none of your business,"" said Harry. ","{'labels': ['neutral'], 'scores': [0.9957664]}"
120,"""Good-bye,"" said Ron. ","{'labels': ['neutral'], 'scores': [0.99943835]}"
121,"All the same, it wasn't what you'd call the perfect end to the day, Harry thought, as he lay awake much later listening to Dean and Seamus falling asleep (Neville wasn't back from the hospital wing). Ron had spent all evening giving him advice such as ""If he tries to curse you, you'd better dodge it, because I can't remember how to block them."" There was a very good chance they were going to get caught by Filch or Mrs. Norris, and Harry felt he was pushing his luck, breaking another school rule today. On the other hand, Malfoy's sneering face kept looming up out of the darkness -- this was his big chance to beat Malfoy face-to-face. He couldn't miss it. ","{'labels': ['negative', 'neutral'], 'scores': [0.5008894, 0.8443975]}"
122,"""Half-past eleven,"" Ron muttered at last, ""we'd better go."" ","{'labels': ['neutral'], 'scores': [0.9973671]}"
123,"They pulled on their bathrobes, picked up their wands, and crept across the tower room, down the spiral staircase, and into the Gryffindor common room. A few embers were still glowing in the fireplace, turning all the armchairs into hunched black shadows. They had almost reached the portrait hole when a voice spoke from the chair nearest them, ""I can't believe you're going to do this, Harry."" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.9652986, 0.8054743]}"
124,"A lamp flickered on. It was Hermione Granger, wearing a pink bathrobe and a frown. ","{'labels': ['neutral'], 'scores': [0.99672735]}"
125,"""You!"" said Ron furiously. ""Go back to bed!"" ","{'labels': ['negative', 'neutral'], 'scores': [0.9906489, 0.78542936]}"
126,"""I almost told your brother,"" Hermione snapped, ""Percy -- he's a prefect, he'd put a stop to this."" ","{'labels': ['neutral'], 'scores': [0.99922645]}"
127,Harry couldn't believe anyone could be so interfering. ,"{'labels': ['neutral'], 'scores': [0.9968136]}"
128,"""Come on,"" he said to Ron. He pushed open the portrait of the Fat Lady and climbed through the hole. ","{'labels': ['neutral'], 'scores': [0.99897254]}"
129,"Hermione wasn't going to give up that easily. She followed Ron through the portrait hole, hissing at them like an angry goose. ","{'labels': ['neutral'], 'scores': [0.9987676]}"
130,"""Don't you care about Gryffindor, do you only care about yourselves, I don't want Slytherin to win the house cup, and you'll lose all the points I got from Professor McGonagall for knowing about Switching Spells."" ","{'labels': ['negative'], 'scores': [0.9980584]}"
131,"""Go away."" ","{'labels': ['negative', 'neutral'], 'scores': [0.96289486, 0.98042136]}"
132,"""All right, but I warned you, you just remember what I said when you're on the train home tomorrow, you're so --"" ","{'labels': ['negative'], 'scores': [0.9988166]}"
133,"But what they were, they didn't find out. Hermione had turned to the portrait of the Fat Lady to get back inside and found herself facing an empty painting. The Fat Lady had gone on a nighttime visit and Hermione was locked out of Gryffindor tower. ","{'labels': ['neutral'], 'scores': [0.99922514]}"
134,"""Now what am I going to do?"" she asked shrilly. ","{'labels': ['neutral'], 'scores': [0.74263823]}"
135,"""That's your problem,"" said Ron. ""We've got to go, we're going to be late."" ","{'labels': ['neutral'], 'scores': [0.99940085]}"
136,They hadn't even reached the end of the corridor when Hermione caught up with them. ,"{'labels': ['neutral'], 'scores': [0.9985814]}"
137,"""I'm coming with you,"" she said. ","{'labels': ['neutral'], 'scores': [0.99927205]}"
138,"""You are not."" ","{'labels': ['negative', 'neutral'], 'scores': [0.4128014, 0.99821544]}"
139,"""D'you think I'm going to stand out here and wait for Filch to catch me? If he finds all three of us I'll tell him the truth, that I was trying to stop you, and you can back me up."" ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.3506245, 0.99554884]}"
140,"""You've got some nerve --"" said Ron loudly. ","{'labels': ['neutral'], 'scores': [0.99935704]}"
141,"""Shut up, both of you!"" said Harry sharply. ""I heard something."" ","{'labels': ['negative', 'neutral'], 'scores': [0.9917074, 0.34639117]}"
142,It was a sort of snuffling. ,"{'labels': ['neutral'], 'scores': [0.99829525]}"
143,"""Mrs. Norris?"" breathed Ron, squinting through the dark. ","{'labels': ['neutral'], 'scores': [0.9992404]}"
144,"It wasn't Mrs. Norris. It was Neville. He was curled up on the floor, fast asleep, but jerked suddenly awake as they crept nearer. ","{'labels': ['neutral'], 'scores': [0.9468942]}"
145,"""Thank goodness you found me! I've been out here for hours, I couldn't remember the new password to get in to bed."" ","{'labels': ['positive'], 'scores': [0.9991947]}"
146,"""Keep your voice down, Neville. The password's 'Pig snout' but it won't help you now, the Fat Lady's gone off somewhere."" ","{'labels': ['negative', 'neutral'], 'scores': [0.6502069, 0.9589224]}"
147,"""How's your arm?"" said Harry. ","{'labels': ['ambiguous', 'neutral'], 'scores': [0.7195501, 0.5906089]}"
148,"""Fine,"" said Neville, showing them. ""Madam Pomfrey mended it in about a minute."" ","{'labels': ['neutral'], 'scores': [0.9989318]}"
149,"""Good -- well, look, Neville, we've got to be somewhere, we'll see you later --"" ","{'labels': ['positive'], 'scores': [0.9989668]}"
150,"""Don't leave me!"" said Neville, scrambling to his feet, ""I don't want to stay here alone, the Bloody Baron's been past twice already."" ","{'labels': ['negative'], 'scores': [0.9970427]}"
151,Ron looked at his watch and then glared furiously at Hermione and Neville. ,"{'labels': ['negative', 'neutral'], 'scores': [0.96297884, 0.8377815]}"
152,"""If either of you get us caught, I'll never rest until I've learned that Curse of the Bogies Quirrell told us about, and used it on you."" ","{'labels': ['neutral'], 'scores': [0.99108183]}"
153,"Hermione opened her mouth, perhaps to tell Ron exactly how to use the Curse of the Bogies, but Harry hissed at her to be quiet and beckoned them all forward. ","{'labels': ['neutral'], 'scores': [0.9992501]}"
154,"They flitted along corridors striped with bars of moonlight from the high windows. At every turn Harry expected to run into Filch or Mrs. Norris, but they were lucky. They sped up a staircase to the third floor and tiptoed toward the trophy room. ","{'labels': ['neutral'], 'scores': [0.9984037]}"
155,"Malfoy and Crabbe weren't there yet. The crystal trophy cases glimmered where the moonlight caught them. Cups, shields, plates, and statues winked silver and gold in the darkness. They edged along the walls, keeping their eyes on the doors at either end of the room. Harry took out his wand in case Malfoy leapt in and started at once. The minutes crept by. ","{'labels': ['neutral'], 'scores': [0.99947244]}"
156,"""He's late, maybe he's chickened out,"" Ron whispered. ","{'labels': ['neutral'], 'scores': [0.9991528]}"
157,Then a noise in the next room made them jump. Harry had only just raised his wand when they heard someone speak -- and it wasn't Malfoy. ,"{'labels': ['neutral'], 'scores': [0.99965763]}"
158,"""Sniff around, my sweet, they might be lurking in a corner."" ","{'labels': ['neutral'], 'scores': [0.999607]}"
159,"It was Filch speaking to Mrs. Norris. Horror-struck, Harry waved madly at the other three to follow him as quickly as possible; they scurried silently toward the door, away from Filch's voice. Neville's robes had barely whipped round the corner when they heard Filch enter the trophy room. ","{'labels': ['negative', 'neutral'], 'scores': [0.30775276, 0.95632344]}"
160,"""They're in here somewhere,"" they heard him mutter, ""probably hiding."" ","{'labels': ['neutral'], 'scores': [0.9923314]}"
161,"""This way!"" Harry mouthed to the others and, petrified, they began to creep down a long gallery full of suits of armor. They could hear Filch getting nearer. Neville suddenly let out a frightened squeak and broke into a run he tripped, grabbed Ron around the waist, and the pair of them toppled right into a suit of armor. ","{'labels': ['negative'], 'scores': [0.99763536]}"
162,The clanging and crashing were enough to wake the whole castle. ,"{'labels': [], 'scores': []}"
163,"""RUN!"" Harry yelled, and the four of them sprinted down the gallery, not looking back to see whether Filch was following -- they swung around the doorpost and galloped down one corridor then another, Harry in the lead, without any idea where they were or where they were going -- they ripped through a tapestry and found themselves in a hidden passageway, hurtled along it and came out near their Charms classroom, which they knew was miles from the trophy room. ","{'labels': ['neutral'], 'scores': [0.9994848]}"
